RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_65,0.07035087794065475,0.07758241891860962,0.49055108428001404,0.06276579946279526,0.05192769691348076,0.4982903301715851,0.1787312924861908,0.2650702893733978,0.059912651777267456,0.042375802993774414,0.0757967084646225,0.11057218909263611,0.16368474066257477,0.04305509850382805,0.49962738156318665,0.023061852902173996,0.09940532594919205,0.06043798103928566,0.060797981917858124,0.49962738156318665,0.11236739158630371,0.05475055053830147,0.0538744181394577,0.27989718317985535,0.4746008515357971,0.043516237288713455,0.06423226743936539,0.23043783009052277,0.029323140159249306,0.4437952935695648,0.10444023460149765,0.45748066902160645,0.4623592495918274,0.026364672929048538,0.0743669643998146,0.4648168981075287,0.4527430534362793,0.09957591444253922,0.11400648206472397,0.49962738156318665,0.048860326409339905,0.036475230008363724,0.05176236480474472,0.4895475208759308,0.45252713561058044,0.2553742825984955,0.07505355030298233,0.16930001974105835,0.4600543975830078,0.2786363363265991,0.458194375038147,0.039919957518577576,0.47921067476272583,0.052882201969623566,0.07896491140127182,0.088899165391922,0.13782815635204315,0.049692098051309586,0.08818354457616806,0.35636183619499207,0.49962738156318665,0.1227586641907692,0.19012390077114105,0.14297041296958923,0.49918439984321594,0.035279780626297,0.12205924838781357,0.10285655409097672,0.4870036542415619,0.34711188077926636,0.2606981694698334,0.19812403619289398,0.49962738156318665,0.3234459161758423,0.25220394134521484,0.4644557535648346,0.03362276032567024,0.49962738156318665,0.20753800868988037,0.3789498209953308
Training_66,0.4548332095146179,0.4478149712085724,0.10326094925403595,0.4895349442958832,0.49962738156318665,0.1423318088054657,0.27476766705513,0.22669747471809387,0.4855499267578125,0.49962738156318665,0.4400729835033417,0.4172714054584503,0.30009791254997253,0.4996725618839264,0.1126728355884552,0.43760910630226135,0.37955304980278015,0.484541654586792,0.4836597442626953,0.09891136735677719,0.3615647256374359,0.42357954382896423,0.48968616127967834,0.02303246036171913,0.07891552150249481,0.5019090175628662,0.48197802901268005,0.2349746972322464,0.4707139730453491,0.06095075234770775,0.3340736925601959,0.11533242464065552,0.14522254467010498,0.45008400082588196,0.40632686018943787,0.05428439378738403,0.05688698589801788,0.3795709013938904,0.38050857186317444,0.11247982084751129,0.4647105932235718,0.49962738156318665,0.45571446418762207,0.08881471306085587,0.12031179666519165,0.22954823076725006,0.47568604350090027,0.26236075162887573,0.17357921600341797,0.2871108949184418,0.13684599101543427,0.5003960728645325,0.0523432232439518,0.4982510209083557,0.43852323293685913,0.39949458837509155,0.3220703601837158,0.46851402521133423,0.3595517873764038,0.22566840052604675,0.09015653282403946,0.35304567217826843,0.3334297835826874,0.2958727478981018,0.15689972043037415,0.49534523487091064,0.33815526962280273,0.38787031173706055,0.0642017051577568,0.034010715782642365,0.26447075605392456,0.31246063113212585,0.12856559455394745,0.20623652637004852,0.23385857045650482,0.15144222974777222,0.49454838037490845,0.17918476462364197,0.3244050145149231,0.20660653710365295
Training_67,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_68,0.4064965844154358,0.43897947669029236,0.17331711947917938,0.39047732949256897,0.34671545028686523,0.27577176690101624,0.43257007002830505,0.3665827214717865,0.37619754672050476,0.2945420742034912,0.422027587890625,0.49924808740615845,0.42268630862236023,0.2965339124202728,0.21186046302318573,0.1871313452720642,0.4687650203704834,0.36922723054885864,0.3765908181667328,0.16572192311286926,0.4781029522418976,0.37099945545196533,0.3466334342956543,0.04561140388250351,0.15678676962852478,0.2993144392967224,0.39175689220428467,0.33158284425735474,0.22166381776332855,0.12181084603071213,0.4498899281024933,0.21750104427337646,0.2219426929950714,0.20996291935443878,0.44112488627433777,0.09778663516044617,0.09862253814935684,0.4772379994392395,0.49780967831611633,0.17920246720314026,0.3277444541454315,0.2622641921043396,0.3432762324810028,0.16979053616523743,0.2190994918346405,0.36754149198532104,0.4358441233634949,0.36718565225601196,0.27483782172203064,0.40037816762924194,0.2172488272190094,0.2848888039588928,0.10796155035495758,0.34293749928474426,0.45456692576408386,0.45934122800827026,0.4698124825954437,0.3358041048049927,0.4652568995952606,0.33068013191223145,0.17336177825927734,0.48119908571243286,0.4484926462173462,0.43342509865760803,0.23566927015781403,0.24774610996246338,0.45254892110824585,0.4913492500782013,0.11041738837957382,0.06266799569129944,0.36602649092674255,0.43358588218688965,0.24661989510059357,0.3010095953941345,0.37574413418769836,0.25293001532554626,0.24929721653461456,0.26479172706604004,0.4389150142669678,0.3580676317214966
Training_69,0.060695916414260864,0.07784756273031235,0.49962738156318665,0.06231851130723953,0.044991012662649155,0.49799251556396484,0.17396880686283112,0.2779553234577179,0.05790472775697708,0.03644493222236633,0.06600926071405411,0.11704620718955994,0.16452859342098236,0.03728969022631645,0.49962738156318665,0.019801214337348938,0.08944021165370941,0.05626450851559639,0.05449492484331131,0.49962738156318665,0.11895407736301422,0.052385397255420685,0.047200292348861694,0.4164350926876068,0.49962738156318665,0.0398566909134388,0.06329883635044098,0.24338723719120026,0.02457917481660843,0.4913598299026489,0.10984454303979874,0.47886228561401367,0.47756701707839966,0.022641610354185104,0.06984120607376099,0.49962738156318665,0.49962738156318665,0.08742986619472504,0.1157316267490387,0.49962738156318665,0.04410339519381523,0.03175950422883034,0.04683680459856987,0.49962738156318665,0.4712088108062744,0.27000004053115845,0.07387338578701019,0.1790212094783783,0.4827336370944977,0.29789525270462036,0.47191330790519714,0.03482329845428467,0.49962738156318665,0.04968541860580444,0.07780372351408005,0.08073223382234573,0.13159102201461792,0.04535633698105812,0.09250909090042114,0.37310492992401123,0.49962738156318665,0.12046083062887192,0.20539206266403198,0.13875068724155426,0.4989510178565979,0.029601527377963066,0.12290006875991821,0.1000421866774559,0.49962738156318665,0.47812262177467346,0.2799786329269409,0.21414342522621155,0.49962738156318665,0.34120476245880127,0.266710489988327,0.4721534550189972,0.029900791123509407,0.49962738156318665,0.2241583913564682,0.3859376013278961
Training_70,0.06561262905597687,0.0863192230463028,0.49962738156318665,0.06860093027353287,0.049084220081567764,0.4740411639213562,0.1653459072113037,0.2638295292854309,0.06461658328771591,0.040640782564878464,0.07017146050930023,0.12352169305086136,0.16666097939014435,0.04181063175201416,0.49962738156318665,0.02174847386777401,0.09069554507732391,0.0617375522851944,0.05838362127542496,0.49962738156318665,0.131684809923172,0.05655987560749054,0.05337854474782944,0.4980870187282562,0.47799840569496155,0.043366897851228714,0.06953569501638412,0.24657349288463593,0.026849692687392235,0.48254474997520447,0.12138921022415161,0.44532299041748047,0.4798505902290344,0.024893004447221756,0.07457350939512253,0.49962738156318665,0.49962738156318665,0.08985300362110138,0.12572267651557922,0.49962738156318665,0.04807465150952339,0.03656204417347908,0.051438748836517334,0.49962738156318665,0.44871431589126587,0.26197201013565063,0.08028830587863922,0.1805848628282547,0.451032817363739,0.3130176067352295,0.4633091986179352,0.03897586837410927,0.49962738156318665,0.05546586588025093,0.0858675092458725,0.08578863739967346,0.12954382598400116,0.04752729833126068,0.10321029275655746,0.37213078141212463,0.4961022138595581,0.12488682568073273,0.2160605490207672,0.13772563636302948,0.499030202627182,0.032278113067150116,0.1298668533563614,0.1063067764043808,0.49962738156318665,0.49962738156318665,0.29953911900520325,0.22843384742736816,0.49962738156318665,0.3592624366283417,0.2560611665248871,0.43481916189193726,0.032980676740407944,0.49962738156318665,0.24121087789535522,0.3492320477962494
Training_71,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_72,0.44981908798217773,0.44291460514068604,0.10148989409208298,0.4860687851905823,0.49962738156318665,0.13895757496356964,0.26934513449668884,0.2223011553287506,0.48137983679771423,0.49962738156318665,0.43498846888542175,0.4129689931869507,0.29614153504371643,0.49962738156318665,0.1104063019156456,0.4451443552970886,0.3748434782028198,0.4799760580062866,0.4796943962574005,0.09723369777202606,0.35721856355667114,0.4186417758464813,0.48600417375564575,0.02255728654563427,0.07657986134290695,0.5014978647232056,0.47822660207748413,0.2314838469028473,0.47801387310028076,0.05911266803741455,0.32996034622192383,0.11205003410577774,0.14284783601760864,0.45712122321128845,0.40164610743522644,0.05331869795918465,0.05587790161371231,0.3740699589252472,0.37591803073883057,0.11060026288032532,0.4603649079799652,0.49962738156318665,0.4513873755931854,0.08684395253658295,0.11800756305456161,0.2259635180234909,0.47225409746170044,0.25860053300857544,0.17083188891410828,0.283184677362442,0.13458667695522308,0.5002533793449402,0.050894781947135925,0.4952990710735321,0.43374255299568176,0.3946949541568756,0.3179340660572052,0.46449875831604004,0.35529208183288574,0.22231841087341309,0.0885893851518631,0.3487390875816345,0.32912778854370117,0.2919488847255707,0.15436707437038422,0.49962738156318665,0.3340168595314026,0.38320037722587585,0.06307155638933182,0.033329617232084274,0.2607163190841675,0.3083376884460449,0.1254681646823883,0.2030755579471588,0.22896632552146912,0.14898565411567688,0.4991791546344757,0.1763692945241928,0.3201635181903839,0.20256944000720978
Training_73,0.02774071879684925,0.03422537446022034,0.4377472698688507,0.027009619399905205,0.0201729666441679,0.4220058023929596,0.0834256261587143,0.13940037786960602,0.02597920037806034,0.016353491693735123,0.0301600880920887,0.04939107969403267,0.07396549731492996,0.016681520268321037,0.4628048539161682,0.00878860428929329,0.04120497405529022,0.02505793608725071,0.0239524245262146,0.4967339336872101,0.05292849242687225,0.0224369578063488,0.0214525256305933,0.49962738156318665,0.4532421827316284,0.017286619171500206,0.02764073945581913,0.10868510603904724,0.011219236999750137,0.4448257088661194,0.04844679310917854,0.3953869938850403,0.2705816626548767,0.010037546046078205,0.030429620295763016,0.49962738156318665,0.49962738156318665,0.04046308621764183,0.0516364760696888,0.47952285408973694,0.019476694986224174,0.014539589174091816,0.020868809893727303,0.46331197023391724,0.38576364517211914,0.13161374628543854,0.03203798830509186,0.07689788937568665,0.2814093232154846,0.13816460967063904,0.3226625323295593,0.015522916801273823,0.49962738156318665,0.022210489958524704,0.03439641743898392,0.03675242140889168,0.06036577746272087,0.019426880404353142,0.040685687214136124,0.1836722046136856,0.45251014828681946,0.054333582520484924,0.0886819064617157,0.06404009461402893,0.3188939392566681,0.013580087572336197,0.05406636372208595,0.044949449598789215,0.49962738156318665,0.49962738156318665,0.12989702820777893,0.09374731779098511,0.4839209020137787,0.1667456328868866,0.12946593761444092,0.3389202952384949,0.013084533624351025,0.4324212372303009,0.10019371658563614,0.23658020794391632
Training_74,0.09410572797060013,0.12792007625102997,0.49962738156318665,0.10134486854076385,0.0699598640203476,0.49962738156318665,0.22952042520046234,0.3585030734539032,0.0956350713968277,0.05572965741157532,0.10184892266988754,0.18990938365459442,0.24761039018630981,0.059259768575429916,0.49962738156318665,0.029350215569138527,0.1333029568195343,0.09072183817625046,0.08565091341733932,0.49962738156318665,0.1956217885017395,0.08622550219297409,0.07701832056045532,0.4825029969215393,0.49962738156318665,0.06395799666643143,0.10262357443571091,0.35305824875831604,0.036168456077575684,0.49962738156318665,0.18425866961479187,0.4849323332309723,0.49962738156318665,0.03361823782324791,0.11267799139022827,0.49962738156318665,0.49962738156318665,0.12754283845424652,0.19010189175605774,0.49962738156318665,0.07165518403053284,0.052246615290641785,0.07666638493537903,0.49962738156318665,0.48911088705062866,0.3561769425868988,0.12076631933450699,0.2686154842376709,0.49150267243385315,0.4313395917415619,0.49962738156318665,0.05584364011883736,0.49962738156318665,0.08166927844285965,0.1278487741947174,0.12608696520328522,0.19386664032936096,0.07086429744958878,0.15568463504314423,0.4611445665359497,0.49962738156318665,0.18857796490192413,0.3144594132900238,0.20391471683979034,0.49962738156318665,0.043302491307258606,0.19588148593902588,0.1597597301006317,0.49962738156318665,0.49962738156318665,0.41341567039489746,0.3307972848415375,0.49962738156318665,0.46444618701934814,0.3492785692214966,0.48608335852622986,0.04836765304207802,0.49962738156318665,0.34591999650001526,0.39704084396362305
Training_75,0.4554320275783539,0.48177164793014526,0.14494574069976807,0.43507418036460876,0.38923126459121704,0.23508861660957336,0.3946072459220886,0.33185967803001404,0.42343956232070923,0.3249366283416748,0.4721486270427704,0.4890664219856262,0.3810020089149475,0.32926642894744873,0.17856550216674805,0.2088652402162552,0.484197199344635,0.4149370491504669,0.4199269115924835,0.13999392092227936,0.43291589617729187,0.42131730914115906,0.3938199579715729,0.03493128716945648,0.13021796941757202,0.33398815989494324,0.43857067823410034,0.29680290818214417,0.24797505140304565,0.09735821187496185,0.404100239276886,0.17906026542186737,0.1860758513212204,0.2335866093635559,0.46943509578704834,0.08075704425573349,0.0788678303360939,0.4895041882991791,0.4553343951702118,0.15413400530815125,0.3742879033088684,0.28987717628479004,0.3905355632305145,0.13791707158088684,0.17972621321678162,0.3328993618488312,0.4795302152633667,0.3288365304470062,0.24212202429771423,0.35117509961128235,0.18268099427223206,0.320013165473938,0.08364453911781311,0.3870167136192322,0.48920366168022156,0.4751565754413605,0.4320302903652191,0.3828718364238739,0.43028661608695984,0.2932397723197937,0.14507204294204712,0.43865805864334106,0.40140649676322937,0.39553195238113403,0.20186138153076172,0.27803871035575867,0.40726831555366516,0.46756884455680847,0.08918559551239014,0.049596089869737625,0.3249897062778473,0.38319656252861023,0.2129499912261963,0.25966140627861023,0.34081533551216125,0.215033620595932,0.27580156922340393,0.22792311012744904,0.3919377624988556,0.3107839822769165
Training_76,0.03671872615814209,0.049424298107624054,0.4776918888092041,0.038688790053129196,0.02692786231637001,0.45285138487815857,0.10965648293495178,0.19084592163562775,0.03633132949471474,0.021707896143198013,0.039919573813676834,0.07191251963376999,0.10087378323078156,0.02252289466559887,0.49408331513404846,0.011309808120131493,0.054213445633649826,0.0346711091697216,0.03254840523004532,0.49962738156318665,0.07739078998565674,0.03213904798030853,0.029382849112153053,0.49962738156318665,0.47588303685188293,0.02417519874870777,0.039224620908498764,0.1549437940120697,0.014058695174753666,0.47623905539512634,0.07099209725856781,0.4272347390651703,0.3683147132396698,0.012965052388608456,0.042675506323575974,0.49962738156318665,0.49962738156318665,0.05298773944377899,0.07377483695745468,0.49923205375671387,0.026920434087514877,0.019936589524149895,0.028947805985808372,0.49432575702667236,0.42316269874572754,0.18193595111370087,0.04588490352034569,0.11039889603853226,0.3690786361694336,0.20001479983329773,0.426994651556015,0.021013502031564713,0.49962738156318665,0.031072236597537994,0.049394264817237854,0.04931630566716194,0.0788181945681572,0.026642700657248497,0.05989087373018265,0.25377604365348816,0.4837194085121155,0.07411880791187286,0.13133947551250458,0.08418403565883636,0.42357006669044495,0.01699996553361416,0.07621195167303085,0.06181040778756142,0.49962738156318665,0.49962738156318665,0.18977810442447662,0.13989214599132538,0.4965115785598755,0.23548810184001923,0.1783781200647354,0.4110350012779236,0.01808340661227703,0.48425963521003723,0.1484467089176178,0.30990731716156006
Training_77,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_78,0.4531185030937195,0.4460969567298889,0.10266213864088058,0.4883374571800232,0.49962738156318665,0.14118100702762604,0.2728945016860962,0.2250865399837494,0.4842877686023712,0.49962738156318665,0.43832820653915405,0.4158271849155426,0.2987605929374695,0.49962738156318665,0.1119033694267273,0.44032371044158936,0.37794917821884155,0.48299267888069153,0.4824039936065674,0.09834988415241241,0.36009490489959717,0.4218798279762268,0.4885979890823364,0.02287352830171585,0.078129343688488,0.5017862319946289,0.4806785583496094,0.23379021883010864,0.4734627902507782,0.0603318028151989,0.3326716721057892,0.11422841995954514,0.14442025125026703,0.45255663990974426,0.40473684668540955,0.0539608895778656,0.05654909089207649,0.37767496705055237,0.37895384430885315,0.11185087263584137,0.4632226228713989,0.49962738156318665,0.45423611998558044,0.088017538189888,0.11952531337738037,0.2282508909702301,0.4745267629623413,0.26108530163764954,0.17265115678310394,0.28578680753707886,0.13608261942863464,0.500366747379303,0.05186270922422409,0.49725791811943054,0.43689993023872375,0.39786046743392944,0.3206685781478882,0.4671603739261627,0.3581003248691559,0.22453752160072327,0.08962622284889221,0.3515909016132355,0.33197593688964844,0.29454633593559265,0.15604402124881744,0.49719396233558655,0.3367447555065155,0.38625314831733704,0.06382330507040024,0.03377864882349968,0.26320111751556396,0.31107065081596375,0.1275094449520111,0.20516657829284668,0.23216941952705383,0.1506117731332779,0.4962020814418793,0.17823396623134613,0.3229714632034302,0.2052343636751175
Training_79,0.049242813140153885,0.06905610114336014,0.49962738156318665,0.053954415023326874,0.036131732165813446,0.4605802893638611,0.13960358500480652,0.24145637452602386,0.050762664526700974,0.028244882822036743,0.05382227897644043,0.10483197867870331,0.14005830883979797,0.030280929058790207,0.49799272418022156,0.012439210899174213,0.07050672173500061,0.047980282455682755,0.04486262425780296,0.49962738156318665,0.10850974172353745,0.045231692492961884,0.04046874865889549,0.49962738156318665,0.4907229244709015,0.032767124474048615,0.05467035621404648,0.21421946585178375,0.01554134301841259,0.49962738156318665,0.1013958528637886,0.45842745900154114,0.467960000038147,0.01533510722219944,0.06021076440811157,0.49962738156318665,0.49962738156318665,0.06521936506032944,0.10494940727949142,0.49962738156318665,0.03741547837853432,0.026454748585820198,0.040050577372312546,0.49962738156318665,0.45440223813056946,0.23267661035060883,0.06434900313615799,0.1550261676311493,0.44235649704933167,0.2747925817966461,0.46282270550727844,0.02862621285021305,0.49962738156318665,0.04303785040974617,0.0690150186419487,0.06785351037979126,0.1048014760017395,0.03679456189274788,0.08434323221445084,0.33122527599334717,0.49507901072502136,0.10402042418718338,0.18642543256282806,0.11057622730731964,0.49265891313552856,0.018977802246809006,0.10848693549633026,0.08674277365207672,0.49962738156318665,0.49962738156318665,0.2619820833206177,0.19785024225711823,0.49942120909690857,0.31839102506637573,0.22840353846549988,0.4337134063243866,0.024494865909218788,0.49962738156318665,0.20898152887821198,0.33390533924102783
Training_80,0.30713626742362976,0.32988348603248596,0.201768159866333,0.284569650888443,0.25118759274482727,0.31403377652168274,0.4601069986820221,0.4079095721244812,0.2743147015571594,0.2108204960823059,0.32624614238739014,0.4241904020309448,0.45439058542251587,0.21241667866706848,0.2440035492181778,0.1283843219280243,0.4069375693798065,0.27208176255226135,0.27303898334503174,0.19221806526184082,0.4307280480861664,0.266378253698349,0.2511293888092041,0.0489824153482914,0.18240274488925934,0.21464912593364716,0.28833329677581787,0.3588988184928894,0.157939612865448,0.13560117781162262,0.4248741567134857,0.24444778263568878,0.23698167502880096,0.14532975852489471,0.3294185698032379,0.11162064224481583,0.10691706091165543,0.4133615791797638,0.4345264136791229,0.2079966962337494,0.23456735908985138,0.18530739843845367,0.24650295078754425,0.191852867603302,0.2453145682811737,0.40791282057762146,0.3309381604194641,0.39411067962646484,0.309402197599411,0.41940850019454956,0.24044090509414673,0.20302648842334747,0.11992412060499191,0.2497522234916687,0.3407531678676605,0.369676798582077,0.4745264947414398,0.23922967910766602,0.37945565581321716,0.3649357855319977,0.2014542520046234,0.4529293179512024,0.4581727683544159,0.4652003049850464,0.2530122995376587,0.1787741333246231,0.4401398003101349,0.4136826992034912,0.12330194562673569,0.06825978308916092,0.3819977641105652,0.4464915990829468,0.2862359881401062,0.3244139850139618,0.41551369428634644,0.2891208231449127,0.17524154484272003,0.2915954291820526,0.45365434885025024,0.3850133717060089
